tenure_months,tenure_years,tenure_bucket,tenure_quartile,monthly_charges,total_charges,avg_monthly_spend,charge_per_service,estimated_clv,monthly_charge_quartile,total_services,service_diversity,premium_service_count,risk_score,risk_factors_count,tenure_contract_interaction,gender_male,is_senior,has_partner,has_dependents,has_family,senior_alone,phone_service_flag,multiple_lines_flag,has_internet,internet_fiber,internet_dsl,online_security_flag,online_backup_flag,device_protection_flag,tech_support_flag,streaming_tv_flag,streaming_movies_flag,has_security_bundle,has_support_bundle,has_streaming_bundle,contract_length,is_month_to_month,has_long_contract,payment_electronic_check,payment_mailed_check,payment_bank_transfer,payment_credit_card,has_auto_payment,paperless_billing_flag,is_new_customer,is_established,is_loyal,is_high_value,spending_trend,risk_mtm,risk_new,risk_echeck,risk_no_support,risk_high_charge,risk_fiber,high_risk_flag,new_high_value,mtm_high_value,senior_mtm,fiber_no_support,churn,customer_id
23,1.9166666666666667,3,2,77.15,1759.4,76.49565217391304,11.021428571428572,2685.2000000000003,3,7,0.7777777777777778,4,0,0,46,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,2,0,1,0,0,1,0,1,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,3082-YVEKW
25,2.0833333333333335,4,2,35.05,844.45,33.778,11.683333333333332,1265.05,1,3,0.3333333333333333,2,0,0,50,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,2,0,1,0,0,1,0,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0191-EQUUH
72,6.0,5,4,108.1,7774.05,107.97291666666666,13.5125,9071.25,4,8,0.8888888888888888,5,1,1,144,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,1,1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,7134-HBPBS
2,0.16666666666666666,1,1,84.05,134.05,67.025,21.0125,1142.6499999999999,3,4,0.4444444444444444,1,9,5,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,0,1,1,1,1,0,1,0,3489-HHPFY
8,0.6666666666666666,2,1,20.2,140.95,17.61875,20.2,383.34999999999997,1,1,0.1111111111111111,0,1,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,2926-JEJJC
5,0.4166666666666667,1,1,50.6,249.95,49.989999999999995,16.866666666666667,857.1500000000001,2,3,0.3333333333333333,0,6,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1,1,1,0,1,0,0,1,0,0,0,0,1,8601-QACRS
35,2.9166666666666665,4,3,49.2,1701.65,48.61857142857143,12.3,2292.05,2,4,0.4444444444444444,3,5,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,-1,1,0,1,0,0,0,1,0,0,0,0,0,4950-BDEUX
24,2.0,3,2,24.6,592.65,24.693749999999998,12.3,887.85,1,2,0.2222222222222222,0,3,2,24,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5789-LDFXO
2,0.16666666666666666,1,1,71.65,135.75,67.875,35.825,995.5500000000001,3,2,0.2222222222222222,0,10,6,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,1,0,0508-OOLTO
72,6.0,5,4,104.9,7732.65,107.39791666666666,13.1125,8991.45,4,8,0.8888888888888888,5,1,1,144,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2984-TBYKU
41,3.4166666666666665,4,3,106.5,4282.4,104.44878048780487,13.3125,5560.4,4,8,0.8888888888888888,5,6,3,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,-1,1,0,1,0,0,1,1,0,1,0,0,0,9822-WMWVG
4,0.3333333333333333,1,1,49.35,219.65,54.9125,16.45,811.85,2,3,0.3333333333333333,1,7,3,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,2391-SOORI
26,2.1666666666666665,4,2,75.5,2018.1,77.61923076923077,25.166666666666668,2924.1,3,3,0.3333333333333333,1,2,2,26,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,9040-KZVWO
7,0.5833333333333334,2,1,94.25,669.0,95.57142857142857,18.85,1800.0,4,5,0.5555555555555556,3,6,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,1,2645-QTLMB
1,0.08333333333333333,1,1,68.95,68.95,68.95,34.475,896.3500000000001,2,2,0.2222222222222222,0,10,6,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,4806-HIPDW
4,0.3333333333333333,1,1,58.5,224.85,56.2125,11.7,926.85,2,5,0.5555555555555556,2,5,2,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1,1,1,0,0,0,0,1,0,0,0,0,0,1548-ARAGG
48,4.0,4,3,78.9,3771.5,78.57291666666667,11.271428571428572,4718.3,3,7,0.7777777777777778,5,0,0,96,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,1,1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,6339-RZCBJ
2,0.16666666666666666,1,1,93.85,196.75,98.375,18.77,1322.9499999999998,4,5,0.5555555555555556,2,9,5,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4424-TKOPW
12,1.0,2,2,79.2,943.85,78.65416666666667,11.314285714285715,1894.25,3,7,0.7777777777777778,5,2,1,12,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,4415-WNGVR
60,5.0,5,4,109.45,6572.85,109.5475,13.68125,7886.25,4,8,0.8888888888888888,5,4,2,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,2522-AHJXR
55,4.583333333333333,5,3,59.2,3175.85,57.74272727272727,11.84,3886.25,2,5,0.5555555555555556,3,2,1,110,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,2,0,1,1,0,0,0,0,1,0,1,1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0412-UCCNP
1,0.08333333333333333,1,1,29.15,29.15,29.15,14.575,378.94999999999993,1,2,0.2222222222222222,1,5,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1816-FLZDK
1,0.08333333333333333,1,1,20.05,20.05,20.05,20.05,260.65000000000003,1,1,0.1111111111111111,0,6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,7096-UCLNH
4,0.3333333333333333,1,1,76.05,318.9,79.725,25.349999999999998,1231.5,3,3,0.3333333333333333,0,10,6,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8443-ZRDBZ
1,0.08333333333333333,1,1,24.45,24.45,24.45,24.45,317.84999999999997,1,1,0.1111111111111111,0,6,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,9136-ALYBR
42,3.5,4,3,66.5,2762.75,65.7797619047619,13.3,3560.75,2,5,0.5555555555555556,3,0,0,84,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,2,0,1,0,0,0,1,1,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,4615-PIVVU
1,0.08333333333333333,1,1,49.55,49.55,49.55,16.516666666666666,644.1499999999999,2,3,0.3333333333333333,1,5,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8885-QSQBX
7,0.5833333333333334,2,1,89.35,631.85,90.26428571428572,17.869999999999997,1704.0499999999997,3,5,0.5555555555555556,2,4,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,7479-NITWS
3,0.25,1,1,73.6,232.5,77.5,24.53333333333333,1115.6999999999998,3,3,0.3333333333333333,1,6,3,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,8617-ENBDS
72,6.0,5,4,82.65,5919.35,82.21319444444445,10.33125,6911.150000000001,3,8,0.8888888888888888,5,0,0,144,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,9385-NXKDA
15,1.25,3,2,49.0,749.25,49.95,16.333333333333332,1337.25,2,3,0.3333333333333333,0,6,3,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0430-IHCDJ
4,0.3333333333333333,1,1,80.35,307.4,76.85,26.78333333333333,1271.6,3,3,0.3333333333333333,1,10,6,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,-1,1,1,1,1,1,1,1,1,1,0,1,1,2959-MJHIC
11,0.9166666666666666,2,2,25.2,245.15,22.286363636363635,12.6,547.55,1,2,0.2222222222222222,0,3,2,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0,0,0,0,0,0,6674-KVJHG
5,0.4166666666666667,1,1,25.45,134.75,26.95,12.725,440.15,1,2,0.2222222222222222,0,6,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1814-DKOLC
1,0.08333333333333333,1,1,55.8,55.8,55.8,13.95,725.3999999999999,2,4,0.4444444444444444,2,7,3,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,4201-JMNGR
72,6.0,5,4,110.9,8240.85,114.45625000000001,13.8625,9571.650000000001,4,8,0.8888888888888888,5,1,1,144,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,9351-HXDMR
55,4.583333333333333,5,3,77.75,4266.4,77.57090909090908,19.4375,5199.4,3,4,0.4444444444444444,1,4,2,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,-1,1,0,0,0,0,1,0,0,1,0,1,0,3537-HPKQT
40,3.3333333333333335,4,3,26.2,1077.5,26.9375,13.1,1391.9,1,2,0.2222222222222222,0,6,3,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2129-ALKBS
57,4.75,5,4,19.9,1115.6,19.5719298245614,19.9,1354.3999999999999,1,1,0.1111111111111111,0,1,1,114,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,5821-MMEIL
1,0.08333333333333333,1,1,79.05,79.05,79.05,26.349999999999998,1027.6499999999999,3,3,0.3333333333333333,1,10,6,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,5960-WPXQM
1,0.08333333333333333,1,1,95.0,95.0,95.0,19.0,1235.0,4,5,0.5555555555555556,3,8,4,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0684-AOSIH
1,0.08333333333333333,1,1,25.2,25.2,25.2,25.2,327.59999999999997,1,1,0.1111111111111111,0,7,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,8260-NGFNY
52,4.333333333333333,5,3,80.85,4079.55,78.45288461538462,11.549999999999999,5049.75,3,7,0.7777777777777778,4,2,1,52,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1309-XGFSN
41,3.4166666666666665,4,3,98.4,4187.75,102.14024390243902,16.400000000000002,5368.55,4,6,0.6666666666666666,3,6,3,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1866-RZZQS
43,3.5833333333333335,4,3,56.35,2391.15,55.608139534883726,18.783333333333335,3067.3500000000004,2,3,0.3333333333333333,1,1,1,43,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,6968-URWQU
47,3.9166666666666665,4,3,19.3,890.5,18.9468085106383,19.3,1122.1,1,1,0.1111111111111111,0,1,1,94,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,4742-TXUEX
3,0.25,1,1,50.4,137.25,45.75,16.8,742.05,2,3,0.3333333333333333,0,6,3,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-1,1,1,0,1,0,0,1,0,0,0,0,0,9631-XEYKE
66,5.5,5,4,79.4,5154.6,78.10000000000001,9.925,6107.400000000001,3,8,0.8888888888888888,5,0,0,132,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2,0,1,0,0,0,1,1,0,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,8631-NBHFZ
55,4.583333333333333,5,3,55.25,3119.9,56.72545454545455,13.8125,3782.9,2,4,0.4444444444444444,2,0,0,110,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,2,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1335-MXCSE
29,2.4166666666666665,4,3,19.1,529.5,18.25862068965517,19.1,758.7,1,1,0.1111111111111111,0,1,1,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,8873-TMKGR
12,1.0,2,2,84.05,966.55,80.54583333333333,21.0125,1975.1499999999999,3,4,0.4444444444444444,1,7,4,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,-1,1,0,1,1,0,1,1,0,1,0,1,0,8800-JOOCF
66,5.5,5,4,105.2,6936.85,105.10378787878788,15.028571428571428,8199.25,4,7,0.7777777777777778,4,6,3,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,-1,1,0,1,0,0,1,1,0,1,0,0,0,1469-LBJQJ
35,2.9166666666666665,4,3,101.4,3496.3,99.89428571428572,16.900000000000002,4713.1,4,6,0.6666666666666666,3,6,3,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,-1,1,0,1,0,0,1,1,0,1,1,0,1,4958-XCBDQ
10,0.8333333333333334,2,2,89.8,914.3,91.42999999999999,17.96,1991.8999999999999,3,5,0.5555555555555556,2,6,3,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,8337-UPOAQ
27,2.25,4,2,75.75,1929.0,71.44444444444444,25.25,2838.0,3,3,0.3333333333333333,0,6,4,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,-1,1,0,0,1,1,1,1,0,1,0,1,0,0064-YIJGF
58,4.833333333333333,5,4,95.3,5817.7,100.3051724137931,19.06,6961.299999999999,4,5,0.5555555555555556,3,6,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,2386-OWURY
54,4.5,5,3,109.75,6110.2,113.15185185185184,13.71875,7427.2,4,8,0.8888888888888888,6,1,1,108,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1725-IQNIY
9,0.75,2,2,19.85,178.8,19.866666666666667,19.85,417.0,1,1,0.1111111111111111,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0310-VQXAM
2,0.16666666666666666,1,1,19.3,28.3,14.15,19.3,259.90000000000003,1,1,0.1111111111111111,0,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,-1,0,1,0,1,0,0,0,0,0,0,0,1,6598-RFFVI
6,0.5,1,1,69.1,435.0,72.5,34.55,1264.1999999999998,2,2,0.2222222222222222,0,10,6,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,3453-RTHJQ
26,2.1666666666666665,4,2,91.25,2351.8,90.45384615384616,22.8125,3446.8,4,4,0.4444444444444444,2,7,4,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,-1,1,0,1,1,0,1,1,0,1,1,1,1,6712-OAWRH
9,0.75,2,2,20.25,186.15,20.683333333333334,20.25,429.15,1,1,0.1111111111111111,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,6278-FEPBZ
8,0.6666666666666666,2,1,54.75,445.85,55.73125,13.6875,1102.85,2,4,0.4444444444444444,2,3,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4280-DLSHD
12,1.0,2,2,81.45,912.0,76.0,27.150000000000002,1889.4,3,3,0.3333333333333333,1,8,5,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,-1,1,0,1,1,1,1,1,0,1,0,1,0,1508-DFXCU
15,1.25,3,2,49.1,679.55,45.30333333333333,16.366666666666667,1268.75,2,3,0.3333333333333333,0,6,3,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-1,1,0,1,1,0,0,1,0,0,0,0,1,8614-VGMMV
43,3.5833333333333335,4,3,80.2,3581.6,83.29302325581395,11.457142857142857,4544.0,3,7,0.7777777777777778,4,2,1,43,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,7868-BGSZA
42,3.5,4,3,100.3,4222.95,100.54642857142856,16.716666666666665,5426.549999999999,4,6,0.6666666666666666,3,6,3,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,2800-QQUSO
31,2.5833333333333335,4,3,65.25,1994.3,64.33225806451613,10.875,2777.3,2,6,0.6666666666666666,3,3,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,1,2930-UOTMB
66,5.5,5,4,90.95,5930.05,89.84924242424243,15.158333333333333,7021.450000000001,4,6,0.6666666666666666,3,1,1,132,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,2,0,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,7973-DZRKH
18,1.5,3,2,85.45,1505.85,83.65833333333333,17.09,2531.25,3,5,0.5555555555555556,2,6,3,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,-1,1,0,1,0,0,1,1,0,1,1,0,1,5914-DVBWJ
1,0.08333333333333333,1,1,20.0,20.0,20.0,20.0,260.0,1,1,0.1111111111111111,0,6,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,7698-YFGEZ
61,5.083333333333333,5,4,94.1,5638.3,92.43114754098362,15.683333333333332,6767.5,4,6,0.6666666666666666,3,3,2,122,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,2,0,1,1,0,0,0,0,1,0,1,1,1,-1,0,0,1,0,0,1,0,0,0,0,0,1,2533-QVMSK
10,0.8333333333333334,2,2,79.85,797.25,79.725,19.9625,1755.4499999999998,3,4,0.4444444444444444,1,6,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-1,1,0,1,0,0,1,1,0,1,0,1,0,9773-PEQBZ
1,0.08333333333333333,1,1,71.65,71.65,71.65,35.825,931.45,3,2,0.2222222222222222,0,10,6,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8644-XLFBW
18,1.5,3,2,73.55,1359.45,75.525,24.516666666666666,2242.05,3,3,0.3333333333333333,1,6,3,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0650-BWOZN
24,2.0,3,2,104.65,2542.45,105.93541666666665,14.950000000000001,3798.25,4,7,0.7777777777777778,4,6,3,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,8625-AZYZY
3,0.25,1,1,19.3,54.7,18.233333333333334,19.3,286.3,1,1,0.1111111111111111,0,6,3,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1,1,1,0,1,0,0,1,0,0,0,0,0,7785-RDVIG
50,4.166666666666667,5,3,20.15,989.05,19.781,20.15,1230.85,1,1,0.1111111111111111,0,1,1,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,9602-WCXPI
1,0.08333333333333333,1,1,44.55,44.55,44.55,22.275,579.1499999999999,2,2,0.2222222222222222,0,8,4,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,2903-YYTBW
2,0.16666666666666666,1,1,54.45,87.3,43.65,13.6125,740.7,2,4,0.4444444444444444,2,5,2,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,-1,1,1,0,0,0,0,1,0,0,0,0,0,3620-MWJNE
17,1.4166666666666667,3,2,19.65,351.55,20.679411764705883,19.65,587.35,1,1,0.1111111111111111,0,1,1,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8573-JGCZW
69,5.75,5,4,105.0,7297.75,105.76449275362319,15.0,8557.75,4,7,0.7777777777777778,4,3,2,138,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,6837-HAEVO
72,6.0,5,4,88.7,6301.7,87.52361111111111,9.855555555555556,7366.1,3,9,1.0,6,0,0,144,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,0,1,1,1,0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,6701-YVNQG
